085021.00;5006.20495;N;01423.56248;E;239.6;1.044;+029.21;0098906;;
085022.00;5006.20475;N;01423.56230;E;239.6;0.322;+029.22;0098909;;
085023.00;5006.20450;N;01423.56215;E;239.2;0.624;+029.25;0098902;;
085024.00;5006.20445;N;01423.56189;E;238.6;0.340;+029.25;0098907;;
085025.00;5006.20441;N;01423.56180;E;238.4;0.250;+029.25;0098901;;
085026.00;5006.20440;N;01423.56198;E;237.9;0.494;+029.25;0098904;;
085027.00;5006.20418;N;01423.56191;E;237.6;0.191;+029.22;0098903;;
085028.00;5006.20405;N;01423.56170;E;236.8;0.394;+029.20;0098899;;
085029.00;5006.20393;N;01423.56192;E;236.6;0.619;+029.19;0098903;;
085030.00;5006.20362;N;01423.56151;E;237.0;0.232;+029.20;0098906;;
085031.00;5006.20354;N;01423.56124;E;236.8;0.176;+029.19;0098904;;
085032.00;5006.20329;N;01423.56129;E;237.0;0.224;+029.20;0098905;;
085033.00;5006.20316;N;01423.56172;E;237.2;1.122;+029.21;0098903;;
085034.00;5006.20281;N;01423.56121;E;238.0;0.186;+029.21;0098904;;
085035.00;5006.20248;N;01423.56097;E;238.4;0.457;+029.20;0098906;;
085036.00;5006.20211;N;01423.55978;E;239.0;1.978;+029.20;0098901;;
085037.00;5006.20180;N;01423.55962;E;240.0;0.775;+029.21;0098907;;
085038.00;5006.20164;N;01423.55911;E;240.3;1.132;+029.22;0098904;;
085039.00;5006.20145;N;01423.55918;E;240.7;0.400;+029.22;0098903;;
085040.00;5006.20131;N;01423.55918;E;241.1;0.537;+029.22;0098904;;
085041.00;5006.20107;N;01423.55884;E;241.8;0.523;+029.23;0098905;;
085042.00;5006.20120;N;01423.55897;E;241.9;1.367;+029.23;0098902;;
085043.00;5006.20087;N;01423.55887;E;242.4;0.568;+029.25;0098904;;
