110443.00;5000.44752;N;01426.84162;E;300.5;0.074;+030.07;0097518;;
110444.00;5000.44752;N;01426.84161;E;300.5;0.086;+030.13;0097554;;
110445.00;5000.44752;N;01426.84159;E;300.5;0.076;+030.19;0097542;;
110446.00;5000.44753;N;01426.84158;E;300.5;0.085;+030.22;0097565;;
110447.00;5000.44755;N;01426.84154;E;300.5;0.150;+030.20;0097275;;
110448.00;5000.44755;N;01426.84152;E;300.5;0.104;+030.25;0097249;;
110449.00;5000.44757;N;01426.84152;E;300.5;0.045;+030.27;0097198;;
110450.00;5000.44761;N;01426.84150;E;300.6;0.081;+030.29;0097239;;
110451.00;5000.44762;N;01426.84147;E;300.5;0.112;+030.30;0097261;;
110452.00;5000.44761;N;01426.84145;E;300.5;0.050;+030.31;0097179;;
110453.00;5000.44760;N;01426.84143;E;300.4;0.048;+030.37;0097181;;
110454.00;5000.44761;N;01426.84145;E;300.5;0.047;+030.40;0097183;;
110455.00;5000.44759;N;01426.84143;E;300.4;0.012;+030.42;0097175;;
110456.00;5000.44756;N;01426.84144;E;300.4;0.045;+030.46;0097180;;
110457.00;5000.44756;N;01426.84140;E;300.4;0.065;+030.48;0097178;;
110458.00;5000.44757;N;01426.84141;E;300.5;0.130;+030.53;0097179;;
110459.00;5000.44757;N;01426.84138;E;300.4;0.104;+030.55;0097184;;
110500.00;5000.44757;N;01426.84140;E;300.4;0.029;+030.59;0097190;;
110501.00;5000.44757;N;01426.84147;E;300.5;0.058;+030.62;0097199;;
110502.00;5000.44756;N;01426.84155;E;300.5;0.086;+030.63;0097204;;
110503.00;5000.44756;N;01426.84163;E;300.6;0.125;+030.60;0097203;;
110504.00;5000.44760;N;01426.84170;E;300.7;0.243;+030.56;0097205;;
110505.00;5000.44760;N;01426.84177;E;300.8;0.312;+030.57;0097206;;
110506.00;5000.44756;N;01426.84169;E;300.8;0.227;+030.60;0097206;;
110507.00;5000.44752;N;01426.84160;E;300.6;0.051;+030.63;0097204;;
110508.00;5000.44748;N;01426.84152;E;300.5;0.165;+030.64;0097204;;
110509.00;5000.44747;N;01426.84149;E;300.5;0.192;+030.62;0097208;;
110510.00;5000.44744;N;01426.84152;E;300.5;0.114;+030.61;0097202;;
110511.00;5000.44745;N;01426.84154;E;300.5;0.104;+030.60;0097203;;
110512.00;5000.44744;N;01426.84157;E;300.5;0.070;+030.69;0097196;;
110513.00;5000.44743;N;01426.84158;E;300.5;0.117;+030.77;0097199;;
110514.00;5000.44744;N;01426.84159;E;300.5;0.091;+030.82;0097201;;
110515.00;5000.44745;N;01426.84163;E;300.5;0.146;+030.86;0097189;;
110516.00;5000.44748;N;01426.84167;E;300.6;0.046;+030.87;0097190;;
110517.00;5000.44750;N;01426.84170;E;300.7;0.158;+030.87;0097195;;
110518.00;5000.44751;N;01426.84174;E;300.8;0.041;+030.88;0097190;;
110519.00;5000.44753;N;01426.84171;E;300.8;0.150;+030.92;0097189;;
110520.00;5000.44755;N;01426.84168;E;300.8;0.187;+030.95;0097189;;
110521.00;5000.44756;N;01426.84167;E;300.8;0.168;+030.98;0097185;;
110522.00;5000.44755;N;01426.84167;E;300.7;0.076;+031.00;0097184;;
110523.00;5000.44757;N;01426.84166;E;300.7;0.096;+030.98;0097186;;
110524.00;5000.44759;N;01426.84163;E;300.7;0.079;+031.02;0097179;;
110525.00;5000.44760;N;01426.84163;E;300.7;0.069;+031.00;0097181;;
110526.00;5000.44760;N;01426.84164;E;300.7;0.105;+031.02;0097181;;
110527.00;5000.44760;N;01426.84164;E;300.7;0.008;+031.04;0097185;;
110528.00;5000.44762;N;01426.84165;E;300.7;0.062;+031.09;0097196;;
110529.00;5000.44763;N;01426.84167;E;300.7;0.078;+031.09;0097196;;
110530.00;5000.44764;N;01426.84168;E;300.7;0.078;+031.12;0097204;;
110531.00;5000.44767;N;01426.84169;E;300.8;0.056;+031.17;0097219;;
110532.00;5000.44768;N;01426.84169;E;300.8;0.074;+031.19;0097215;;
110533.00;5000.44771;N;01426.84171;E;300.9;0.110;+031.20;0097228;;
110534.00;5000.44773;N;01426.84173;E;300.9;0.064;+031.19;0097232;;
110535.00;5000.44775;N;01426.84177;E;301.0;0.159;+031.12;0097240;;
110536.00;5000.44776;N;01426.84180;E;301.0;0.166;+031.12;0097239;;
110537.00;5000.44776;N;01426.84182;E;301.1;0.096;+031.20;0097239;;
110538.00;5000.44779;N;01426.84186;E;301.2;0.065;+031.26;0097243;;
