110617.00;5000.44830;N;01426.84278;E;303.1;0.097;+032.02;0097120;;
110618.00;5000.44830;N;01426.84283;E;303.1;0.050;+032.06;0097120;;
110619.00;5000.44828;N;01426.84286;E;303.0;0.036;+032.11;0097125;;
110620.00;5000.44826;N;01426.84289;E;303.0;0.033;+032.11;0097114;;
110621.00;5000.44823;N;01426.84290;E;302.9;0.070;+032.13;0097118;;
110622.00;5000.44822;N;01426.84294;E;302.9;0.093;+032.13;0097118;;
110623.00;5000.44821;N;01426.84297;E;302.9;0.064;+032.18;0097112;;
110624.00;5000.44819;N;01426.84301;E;302.9;0.092;+032.20;0097115;;
110625.00;5000.44818;N;01426.84303;E;302.9;0.106;+032.22;0097117;;
110626.00;5000.44817;N;01426.84305;E;302.9;0.075;+032.27;0097115;;
110627.00;5000.44816;N;01426.84305;E;302.9;0.091;+032.29;0097113;;
110628.00;5000.44816;N;01426.84310;E;302.9;0.108;+032.31;0097115;;
110629.00;5000.44815;N;01426.84311;E;302.9;0.049;+032.34;0097115;;
110630.00;5000.44815;N;01426.84312;E;302.9;0.077;+032.38;0097111;;
110631.00;5000.44815;N;01426.84315;E;302.9;0.032;+032.41;0097114;;
110632.00;5000.44814;N;01426.84317;E;302.9;0.076;+032.43;0097106;;
110633.00;5000.44813;N;01426.84319;E;302.9;0.030;+032.43;0097105;;
110634.00;5000.44814;N;01426.84318;E;302.9;0.085;+032.47;0097110;;
110635.00;5000.44814;N;01426.84314;E;302.9;0.123;+032.47;0097112;;
110636.00;5000.44814;N;01426.84311;E;302.8;0.067;+032.50;0097111;;
110637.00;5000.44812;N;01426.84309;E;302.8;0.041;+032.54;0097111;;
110638.00;5000.44810;N;01426.84309;E;302.8;0.094;+032.58;0097109;;
110639.00;5000.44808;N;01426.84310;E;302.8;0.137;+032.63;0097115;;
110640.00;5000.44807;N;01426.84310;E;302.7;0.035;+032.66;0097110;;
110641.00;5000.44806;N;01426.84311;E;302.7;0.018;+032.70;0097107;;
110642.00;5000.44806;N;01426.84310;E;302.7;0.112;+032.72;0097107;;
110643.00;5000.44805;N;01426.84310;E;302.7;0.173;+032.75;0097109;;
110644.00;5000.44804;N;01426.84310;E;302.6;0.067;+032.77;0097109;;
110645.00;5000.44803;N;01426.84310;E;302.6;0.089;+032.81;0097111;;
110646.00;5000.44802;N;01426.84309;E;302.5;0.082;+032.79;0097107;;
110647.00;5000.44801;N;01426.84306;E;302.5;0.074;+032.81;0097112;;
110648.00;5000.44799;N;01426.84299;E;302.3;0.152;+032.84;0097108;;
110649.00;5000.44797;N;01426.84292;E;302.2;0.078;+032.88;0097105;;
110650.00;5000.44799;N;01426.84293;E;302.2;0.068;+032.88;0097106;;
110651.00;5000.44804;N;01426.84294;E;302.4;0.179;+032.84;0097102;;
110652.00;5000.44807;N;01426.84295;E;302.5;0.043;+032.84;0097103;;
110653.00;5000.44808;N;01426.84296;E;302.5;0.028;+032.84;0097101;;
110654.00;5000.44810;N;01426.84296;E;302.5;0.099;+032.86;0097107;;
110655.00;5000.44808;N;01426.84295;E;302.4;0.115;+032.79;0097102;;
110656.00;5000.44805;N;01426.84289;E;302.4;0.174;+032.86;0097098;;
110657.00;5000.44800;N;01426.84279;E;302.3;0.028;+032.90;0097107;;
110658.00;5000.44798;N;01426.84271;E;302.3;0.049;+032.91;0097102;;
110659.00;5000.44796;N;01426.84262;E;302.3;0.217;+032.90;0097098;;
110700.00;5000.44795;N;01426.84258;E;302.3;0.102;+032.93;0097103;;
110701.00;5000.44795;N;01426.84256;E;302.3;0.057;+032.95;0097102;;
110702.00;5000.44795;N;01426.84253;E;302.3;0.095;+032.95;0097099;;
110703.00;5000.44795;N;01426.84249;E;302.2;0.146;+032.95;0097102;;
110704.00;5000.44792;N;01426.84236;E;302.2;0.178;+032.95;0097100;;
110705.00;5000.44797;N;01426.84231;E;302.4;0.231;+032.97;0097104;;
110706.00;5000.44794;N;01426.84227;E;302.3;0.073;+032.99;0097100;;
110707.00;5000.44795;N;01426.84224;E;302.4;0.122;+033.00;0097107;;
110708.00;5000.44791;N;01426.84210;E;302.3;0.102;+033.04;0097102;;
110709.00;5000.44786;N;01426.84198;E;302.2;0.048;+032.99;0097103;;
110710.00;5000.44787;N;01426.84191;E;302.2;0.174;+032.97;0097101;;
110711.00;5000.44783;N;01426.84185;E;302.1;0.161;+032.99;0097096;;
110712.00;5000.44780;N;01426.84178;E;302.0;0.209;+032.97;0097095;;
110713.00;5000.44777;N;01426.84164;E;301.7;0.620;+032.99;0097098;;
110714.00;5000.44775;N;01426.84158;E;301.6;0.172;+033.02;0097098;;
110715.00;5000.44772;N;01426.84154;E;301.5;0.117;+033.06;0097097;;
110716.00;5000.44770;N;01426.84149;E;301.5;0.064;+033.09;0097097;;
110717.00;5000.44767;N;01426.84143;E;301.3;0.193;+033.04;0097101;;
110718.00;5000.44766;N;01426.84138;E;301.2;0.133;+032.95;0097103;;
110719.00;5000.44764;N;01426.84135;E;301.2;0.199;+033.02;0097097;;
110720.00;5000.44761;N;01426.84131;E;301.1;0.201;+033.08;0097097;;
110721.00;5000.44757;N;01426.84126;E;301.0;0.036;+033.11;0097093;;
110722.00;5000.44755;N;01426.84123;E;300.9;0.047;+033.13;0097098;;
110723.00;5000.44752;N;01426.84121;E;300.8;0.066;+033.18;0097095;;
110724.00;5000.44753;N;01426.84117;E;300.8;0.044;+033.18;0097094;;
110725.00;5000.44753;N;01426.84116;E;300.8;0.105;+033.13;0097098;;
110726.00;5000.44754;N;01426.84115;E;300.9;0.030;+033.08;0097099;;
110727.00;5000.44754;N;01426.84115;E;300.8;0.095;+033.04;0097098;;
110728.00;5000.44754;N;01426.84114;E;300.8;0.157;+033.08;0097092;;
110729.00;5000.44755;N;01426.84115;E;300.9;0.006;+033.15;0097098;;
110730.00;5000.44756;N;01426.84112;E;300.9;0.112;+033.20;0097097;;
110731.00;5000.44757;N;01426.84118;E;300.9;0.132;+033.13;0097096;;
110732.00;5000.44754;N;01426.84122;E;300.9;0.098;+033.16;0097095;;
110733.00;5000.44758;N;01426.84125;E;301.0;0.061;+033.22;0097094;;
110734.00;5000.44757;N;01426.84121;E;301.0;0.100;+033.25;0097095;;
110735.00;5000.44753;N;01426.84119;E;300.8;0.053;+033.25;0097097;;
110736.00;5000.44747;N;01426.84118;E;300.5;0.122;+033.24;0097093;;
110737.00;5000.44745;N;01426.84118;E;300.4;0.099;+033.25;0097093;;
110738.00;5000.44745;N;01426.84118;E;300.4;0.063;+033.29;0097095;;
