090127.00;5006.20092;N;01423.56306;E;231.6;1.202;+028.55;0098901;;
090128.00;5006.20095;N;01423.56297;E;232.5;1.271;+028.53;0098898;;
090129.00;5006.20062;N;01423.56287;E;232.4;0.988;+028.53;0098901;;
090130.00;5006.20027;N;01423.56286;E;232.1;1.348;+028.52;0098900;;
090131.00;5006.20007;N;01423.56255;E;232.7;0.703;+028.51;0098900;;
090132.00;5006.20007;N;01423.56239;E;233.0;0.245;+028.51;0098898;;
090133.00;5006.19982;N;01423.56262;E;233.4;0.782;+028.52;0098900;;
090134.00;5006.19976;N;01423.56230;E;234.5;0.259;+028.52;0098895;;
090135.00;5006.19953;N;01423.56217;E;235.0;0.546;+028.52;0098893;;
090136.00;5006.19928;N;01423.56189;E;235.2;0.884;+028.50;0098894;;
090137.00;5006.19920;N;01423.56193;E;236.6;0.236;+028.48;0098901;;
090138.00;5006.19909;N;01423.56188;E;237.1;0.062;+028.47;0098899;;
090139.00;5006.19893;N;01423.56138;E;237.0;1.092;+028.47;0098896;;
090140.00;5006.19874;N;01423.56119;E;235.8;1.419;+028.46;0098899;;
090141.00;5006.19877;N;01423.56154;E;236.2;0.097;+028.46;0098897;;
090142.00;5006.19875;N;01423.56162;E;236.5;0.213;+028.46;0098899;;
090143.00;5006.19872;N;01423.56123;E;238.6;0.459;+028.46;0098901;;
090144.00;5006.19852;N;01423.56143;E;238.4;0.897;+028.46;0098900;;
090145.00;5006.19846;N;01423.56169;E;238.5;1.040;+028.46;0098901;;
090146.00;5006.19830;N;01423.56180;E;236.5;0.757;+028.46;0098903;;
090147.00;5006.19808;N;01423.56175;E;236.1;1.023;+028.45;0098897;;
090148.00;5006.19795;N;01423.56170;E;235.8;0.976;+028.45;0098896;;
090149.00;5006.19784;N;01423.56208;E;234.7;0.364;+028.45;0098902;;
090150.00;5006.19784;N;01423.56225;E;234.1;0.224;+028.44;0098899;;
090151.00;5006.19772;N;01423.56247;E;233.8;0.523;+028.45;0098898;;
090152.00;5006.19755;N;01423.56275;E;233.2;0.712;+028.46;0098898;;
090153.00;5006.19733;N;01423.56256;E;232.7;0.613;+028.45;0098899;;
090154.00;5006.19708;N;01423.56247;E;232.1;1.125;+028.44;0098898;;
090155.00;5006.19700;N;01423.56247;E;232.1;0.887;+028.44;0098902;;
090156.00;5006.19680;N;01423.56279;E;231.9;1.037;+028.43;0098902;;
090157.00;5006.19675;N;01423.56286;E;231.2;0.567;+028.44;0098903;;
090158.00;5006.19636;N;01423.56296;E;232.1;1.431;+028.45;0098902;;
090159.00;5006.19668;N;01423.56325;E;232.0;0.425;+028.45;0098899;;
090200.00;5006.19674;N;01423.56306;E;232.0;0.421;+028.45;0098906;;
