085150.00;5006.20021;N;01423.55682;E;251.0;0.637;+029.25;0098899;;
085151.00;5006.20024;N;01423.55662;E;251.4;0.090;+029.26;0098900;;
085152.00;5006.20019;N;01423.55621;E;252.4;0.088;+029.25;0098897;;
085153.00;5006.20032;N;01423.55650;E;252.8;0.758;+029.26;0098894;;
085154.00;5006.20040;N;01423.55643;E;253.1;0.349;+029.26;0098902;;
085155.00;5006.20044;N;01423.55632;E;253.4;0.398;+029.26;0098900;;
085156.00;5006.20061;N;01423.55697;E;253.6;1.340;+029.25;0098904;;
085157.00;5006.20062;N;01423.55666;E;254.0;0.456;+029.25;0098903;;
085158.00;5006.20068;N;01423.55684;E;254.3;0.784;+029.25;0098901;;
085159.00;5006.20069;N;01423.55693;E;254.3;0.810;+029.25;0098896;;
085200.00;5006.20072;N;01423.55714;E;254.8;0.934;+029.25;0098902;;
085201.00;5006.20063;N;01423.55698;E;255.3;0.425;+029.25;0098895;;
085202.00;5006.20066;N;01423.55691;E;255.4;0.188;+029.23;0098897;;
085203.00;5006.20064;N;01423.55662;E;255.8;0.501;+029.23;0098902;;
085204.00;5006.20082;N;01423.55700;E;255.6;0.259;+029.23;0098898;;
085205.00;5006.20096;N;01423.55733;E;255.8;1.027;+029.25;0098900;;
085206.00;5006.20102;N;01423.55760;E;255.8;0.994;+029.26;0098899;;
