085551.00;5006.20223;N;01423.55469;E;264.3;1.579;+029.04;0098912;;
085552.00;5006.20220;N;01423.55416;E;264.6;0.817;+029.05;0098908;;
085553.00;5006.20192;N;01423.55395;E;264.5;0.634;+029.04;0098905;;
085554.00;5006.20187;N;01423.55376;E;264.8;0.528;+029.03;0098905;;
085555.00;5006.20176;N;01423.55408;E;264.6;0.669;+029.03;0098905;;
085556.00;5006.20216;N;01423.55435;E;264.7;1.070;+029.00;0098900;;
085557.00;5006.20194;N;01423.55381;E;265.1;0.904;+029.01;0098905;;
085558.00;5006.20209;N;01423.55454;E;264.8;0.487;+029.01;0098903;;
085559.00;5006.20197;N;01423.55462;E;264.9;0.243;+029.03;0098905;;
085600.00;5006.20200;N;01423.55471;E;265.2;0.517;+029.04;0098910;;
085601.00;5006.20185;N;01423.55506;E;265.5;0.318;+029.04;0098906;;
085602.00;5006.20185;N;01423.55507;E;265.6;0.489;+029.03;0098906;;
085603.00;5006.20135;N;01423.55441;E;265.7;0.938;+028.97;0098906;;
085604.00;5006.20137;N;01423.55486;E;265.3;0.375;+028.95;0098905;;
085605.00;5006.20114;N;01423.55566;E;264.6;1.574;+028.94;0098904;;
085606.00;5006.20083;N;01423.55555;E;264.4;1.199;+028.92;0098904;;
085607.00;5006.20066;N;01423.55562;E;264.3;1.032;+028.90;0098910;;
085608.00;5006.20064;N;01423.55547;E;264.3;0.200;+028.89;0098911;;
085609.00;5006.20067;N;01423.55505;E;264.4;0.660;+028.88;0098908;;
085610.00;5006.20069;N;01423.55494;E;264.2;0.663;+028.89;0098909;;
085611.00;5006.20077;N;01423.55451;E;264.3;1.165;+028.89;0098905;;
085612.00;5006.20112;N;01423.55369;E;264.3;2.653;+028.89;0098903;;
085613.00;5006.20048;N;01423.55301;E;264.7;0.854;+028.92;0098901;;
