084740.00;5006.20449;N;01423.55810;E;262.4;0.925;+029.26;0098902;;
084741.00;5006.20436;N;01423.55809;E;262.8;0.699;+029.28;0098902;;
084742.00;5006.20418;N;01423.55780;E;262.8;1.199;+029.26;0098903;;
084743.00;5006.20445;N;01423.55767;E;262.8;0.925;+029.26;0098905;;
084744.00;5006.20478;N;01423.55768;E;262.9;0.816;+029.25;0098905;;
084745.00;5006.20491;N;01423.55736;E;263.2;1.384;+029.26;0098908;;
084746.00;5006.20539;N;01423.55791;E;263.4;1.991;+029.25;0098903;;
084747.00;5006.20525;N;01423.55760;E;263.4;1.107;+029.26;0098902;;
084748.00;5006.20484;N;01423.55752;E;263.0;0.303;+029.25;0098901;;
084749.00;5006.20469;N;01423.55706;E;262.3;0.854;+029.25;0098901;;
084750.00;5006.20438;N;01423.55668;E;262.1;1.309;+029.25;0098905;;
084751.00;5006.20419;N;01423.55650;E;261.7;1.321;+029.26;0098907;;
084752.00;5006.20442;N;01423.55687;E;260.9;0.266;+029.26;0098903;;
084753.00;5006.20427;N;01423.55652;E;260.7;0.604;+029.25;0098905;;
084754.00;5006.20424;N;01423.55706;E;260.5;0.494;+029.25;0098904;;
084755.00;5006.20436;N;01423.55761;E;259.2;0.603;+029.23;0098904;;
084756.00;5006.20424;N;01423.55782;E;259.1;0.671;+029.25;0098905;;
084757.00;5006.20409;N;01423.55805;E;258.7;0.701;+029.25;0098905;;
084758.00;5006.20367;N;01423.55813;E;257.7;1.627;+029.25;0098903;;
084759.00;5006.20396;N;01423.55810;E;257.4;0.295;+029.25;0098903;;
084800.00;5006.20361;N;01423.55785;E;257.4;1.187;+029.23;0098910;;
084801.00;5006.20386;N;01423.55807;E;257.7;0.605;+029.21;0098902;;
084802.00;5006.20403;N;01423.55839;E;257.5;0.405;+029.22;0098905;;
084803.00;5006.20398;N;01423.55880;E;257.8;0.878;+029.23;0098905;;
084804.00;5006.20420;N;01423.55898;E;256.4;0.284;+029.22;0098903;;
084805.00;5006.20461;N;01423.55893;E;256.3;0.841;+029.23;0098902;;
084806.00;5006.20450;N;01423.55910;E;256.2;0.328;+029.23;0098900;;
084807.00;5006.20481;N;01423.55954;E;255.3;0.618;+029.23;0098904;;
084808.00;5006.20449;N;01423.55980;E;255.4;1.027;+029.23;0098908;;
084809.00;5006.20457;N;01423.56039;E;255.6;1.571;+029.22;0098899;;
084810.00;5006.20475;N;01423.56064;E;254.8;0.719;+029.23;0098906;;
084811.00;5006.20465;N;01423.56057;E;254.6;0.308;+029.25;0098900;;
084812.00;5006.20475;N;01423.56075;E;254.2;0.235;+029.25;0098908;;
084813.00;5006.20479;N;01423.56077;E;254.1;0.097;+029.26;0098905;;
084814.00;5006.20478;N;01423.56047;E;254.1;0.701;+029.27;0098908;;
084815.00;5006.20480;N;01423.56038;E;254.0;0.649;+029.27;0098904;;
084816.00;5006.20477;N;01423.56084;E;254.0;0.213;+029.27;0098905;;
084817.00;5006.20432;N;01423.56047;E;254.2;0.845;+029.27;0098902;;
084818.00;5006.20439;N;01423.56077;E;254.0;0.354;+029.26;0098906;;
084819.00;5006.20409;N;01423.56032;E;254.9;0.781;+029.26;0098903;;
084820.00;5006.20384;N;01423.56053;E;255.2;0.980;+029.26;0098906;;
084821.00;5006.20339;N;01423.56082;E;255.1;1.450;+029.27;0098910;;
084822.00;5006.20290;N;01423.56019;E;255.5;1.730;+029.27;0098898;;
084823.00;5006.20324;N;01423.56067;E;255.4;0.492;+029.27;0098903;;
084824.00;5006.20302;N;01423.56079;E;255.1;1.004;+029.27;0098901;;
