111202.00;5000.47759;N;01426.82601;E;306.0;0.040;+031.19;0097929;;
111203.00;5000.47759;N;01426.82600;E;306.0;0.037;+031.20;0097928;;
111204.00;5000.47759;N;01426.82599;E;306.1;0.061;+031.19;0097927;;
111205.00;5000.47759;N;01426.82598;E;306.1;0.097;+031.22;0097924;;
111206.00;5000.47760;N;01426.82597;E;306.1;0.020;+031.25;0097926;;
111207.00;5000.47759;N;01426.82596;E;306.1;0.021;+031.26;0097932;;
111208.00;5000.47758;N;01426.82594;E;306.2;0.071;+031.25;0097931;;
111209.00;5000.47758;N;01426.82591;E;306.2;0.048;+031.26;0097925;;
111210.00;5000.47757;N;01426.82592;E;306.2;0.050;+031.27;0097923;;
111211.00;5000.47757;N;01426.82592;E;306.2;0.055;+031.27;0097926;;
111212.00;5000.47756;N;01426.82588;E;306.2;0.022;+031.27;0097920;;
111213.00;5000.47756;N;01426.82587;E;306.2;0.077;+031.27;0097926;;
111214.00;5000.47755;N;01426.82587;E;306.2;0.037;+031.27;0097930;;
111215.00;5000.47754;N;01426.82587;E;306.2;0.068;+031.26;0097926;;
111216.00;5000.47754;N;01426.82588;E;306.2;0.060;+031.27;0097926;;
111217.00;5000.47755;N;01426.82589;E;306.2;0.063;+031.26;0097931;;
111218.00;5000.47755;N;01426.82588;E;306.3;0.046;+031.28;0097929;;
111219.00;5000.47755;N;01426.82587;E;306.3;0.098;+031.30;0097924;;
111220.00;5000.47757;N;01426.82587;E;306.3;0.026;+031.30;0097929;;
111221.00;5000.47757;N;01426.82588;E;306.3;0.023;+031.31;0097920;;
111222.00;5000.47757;N;01426.82590;E;306.4;0.027;+031.32;0097931;;
111223.00;5000.47758;N;01426.82591;E;306.4;0.029;+031.31;0097925;;
111224.00;5000.47759;N;01426.82592;E;306.4;0.018;+031.32;0097924;;
111225.00;5000.47760;N;01426.82592;E;306.5;0.055;+031.34;0097929;;
111226.00;5000.47761;N;01426.82590;E;306.5;0.071;+031.35;0097930;;
111227.00;5000.47763;N;01426.82589;E;306.5;0.033;+031.35;0097924;;
111228.00;5000.47765;N;01426.82587;E;306.5;0.051;+031.35;0097926;;
111229.00;5000.47767;N;01426.82585;E;306.6;0.097;+031.37;0097925;;
111230.00;5000.47767;N;01426.82582;E;306.6;0.013;+031.37;0097921;;
111231.00;5000.47768;N;01426.82577;E;306.6;0.060;+031.37;0097924;;
111232.00;5000.47769;N;01426.82575;E;306.7;0.071;+031.37;0097924;;
111233.00;5000.47769;N;01426.82575;E;306.6;0.031;+031.37;0097925;;
111234.00;5000.47771;N;01426.82577;E;306.5;0.079;+031.37;0097929;;
111235.00;5000.47770;N;01426.82576;E;306.4;0.060;+031.37;0097922;;
111236.00;5000.47777;N;01426.82585;E;306.4;0.046;+031.37;0097925;;
111237.00;5000.47784;N;01426.82595;E;306.3;0.038;+031.37;0097929;;
111238.00;5000.47789;N;01426.82597;E;306.3;0.103;+031.36;0097921;;
111239.00;5000.47796;N;01426.82606;E;306.2;0.053;+031.37;0097919;;
111240.00;5000.47803;N;01426.82613;E;306.1;0.105;+031.45;0098045;;
111241.00;5000.47810;N;01426.82618;E;306.1;0.171;+031.43;0098066;;
111242.00;5000.47813;N;01426.82618;E;306.0;0.145;+031.39;0098083;;
111243.00;5000.47815;N;01426.82624;E;306.0;0.277;+031.37;0098033;;
111244.00;5000.47821;N;01426.82620;E;306.3;0.207;+031.25;0097683;;
111245.00;5000.47828;N;01426.82645;E;306.6;1.353;+031.34;0097639;;
111246.00;5000.47829;N;01426.82668;E;306.8;0.324;+031.44;0097690;;
111247.00;5000.47824;N;01426.82700;E;307.0;1.156;+031.37;0097712;;
111248.00;5000.47821;N;01426.82755;E;307.1;2.277;+031.42;0097837;;
111249.00;5000.47823;N;01426.82818;E;307.1;1.955;+031.42;0097718;;
111250.00;5000.47820;N;01426.82888;E;307.3;2.434;+031.45;0097689;;
111251.00;5000.47819;N;01426.82965;E;307.2;2.860;+031.45;0097566;;
111252.00;5000.47830;N;01426.83038;E;307.4;3.578;+031.52;0097632;;
111253.00;5000.47864;N;01426.83125;E;307.6;3.559;+031.52;0097650;;
111254.00;5000.47883;N;01426.83188;E;307.5;3.239;+031.61;0097726;;
111255.00;5000.47916;N;01426.83275;E;307.4;4.705;+031.59;0097864;;
111256.00;5000.47962;N;01426.83356;E;307.3;4.313;+031.44;0097811;;
111257.00;5000.47987;N;01426.83384;E;307.3;1.193;+031.54;0097985;;
111258.00;5000.48011;N;01426.83373;E;307.4;2.292;+031.53;0098114;;
111259.00;5000.48054;N;01426.83440;E;307.3;3.791;+031.52;0098123;;
111300.00;5000.48045;N;01426.83413;E;306.9;0.677;+031.52;0098135;;
111301.00;5000.48032;N;01426.83379;E;306.9;1.115;+031.52;0098136;;
111302.00;5000.48016;N;01426.83361;E;307.0;0.517;+031.50;0098138;;
111303.00;5000.48027;N;01426.83348;E;306.5;1.472;+031.45;0098154;;
111304.00;5000.48029;N;01426.83340;E;306.3;0.366;+031.45;0098154;;
111305.00;5000.48046;N;01426.83320;E;306.0;1.211;+031.44;0098157;;
111306.00;5000.48058;N;01426.83309;E;305.7;1.344;+031.44;0098158;;
111307.00;5000.48067;N;01426.83330;E;305.4;0.687;+031.42;0098169;;
