090524.00;5006.19855;N;01423.55871;E;257.9;1.635;+028.64;0098899;;
090525.00;5006.19857;N;01423.55816;E;258.3;1.690;+028.65;0098900;;
090526.00;5006.19854;N;01423.55815;E;258.3;1.114;+028.64;0098896;;
090527.00;5006.19828;N;01423.55835;E;258.2;0.516;+028.64;0098896;;
090528.00;5006.19846;N;01423.55883;E;257.5;0.540;+028.63;0098901;;
090529.00;5006.19822;N;01423.55892;E;257.7;0.456;+028.64;0098900;;
090530.00;5006.19784;N;01423.55928;E;257.9;1.390;+028.63;0098896;;
090531.00;5006.19768;N;01423.55963;E;257.8;0.807;+028.64;0098900;;
090532.00;5006.19787;N;01423.55945;E;257.9;0.224;+028.63;0098895;;
090533.00;5006.19808;N;01423.55917;E;258.4;0.788;+028.62;0098900;;
090534.00;5006.19792;N;01423.55945;E;258.2;0.535;+028.62;0098895;;
090535.00;5006.19779;N;01423.55957;E;258.4;0.564;+028.62;0098904;;
090536.00;5006.19771;N;01423.55962;E;258.5;0.447;+028.63;0098900;;
090537.00;5006.19815;N;01423.55921;E;258.3;1.190;+028.63;0098901;;
090538.00;5006.19832;N;01423.55947;E;258.3;0.790;+028.62;0098896;;
090539.00;5006.19878;N;01423.55945;E;258.5;1.511;+028.62;0098896;;
090540.00;5006.19880;N;01423.55929;E;259.1;1.203;+028.62;0098899;;
090541.00;5006.19862;N;01423.55926;E;259.5;0.433;+028.61;0098891;;
090542.00;5006.19881;N;01423.55906;E;259.8;0.927;+028.62;0098897;;
090543.00;5006.19897;N;01423.55929;E;259.9;0.276;+028.61;0098894;;
090544.00;5006.19915;N;01423.55940;E;260.3;0.491;+028.60;0098901;;
090545.00;5006.19919;N;01423.55971;E;260.3;0.305;+028.59;0098894;;
090546.00;5006.19923;N;01423.55907;E;261.2;0.613;+028.59;0098891;;
090547.00;5006.19929;N;01423.55868;E;261.8;1.215;+028.60;0098896;;
090548.00;5006.19946;N;01423.55864;E;261.8;1.083;+028.60;0098900;;
090549.00;5006.20002;N;01423.55891;E;261.7;1.266;+028.61;0098896;;
090550.00;5006.20006;N;01423.55855;E;262.0;1.156;+028.60;0098897;;
090551.00;5006.20010;N;01423.55840;E;262.4;0.889;+028.61;0098891;;
090552.00;5006.20035;N;01423.55861;E;262.8;1.026;+028.61;0098895;;
090553.00;5006.20060;N;01423.55837;E;263.3;1.216;+028.59;0098899;;
090554.00;5006.20049;N;01423.55856;E;263.7;0.301;+028.56;0098899;;
090555.00;5006.20032;N;01423.55851;E;263.2;1.101;+028.55;0098901;;
090556.00;5006.20026;N;01423.55864;E;263.6;0.329;+028.55;0098898;;
090557.00;5006.20016;N;01423.55883;E;263.8;0.369;+028.56;0098896;;
090558.00;5006.20036;N;01423.55933;E;263.1;0.290;+028.57;0098901;;
090559.00;5006.20042;N;01423.55977;E;263.1;0.789;+028.57;0098898;;
090600.00;5006.20059;N;01423.55950;E;263.1;0.804;+028.57;0098893;;
090601.00;5006.20066;N;01423.55933;E;263.7;0.908;+028.54;0098899;;
090602.00;5006.20063;N;01423.55948;E;263.9;0.370;+028.55;0098896;;
090603.00;5006.20040;N;01423.56007;E;263.9;1.017;+028.55;0098897;;
090604.00;5006.20008;N;01423.56030;E;264.0;1.137;+028.56;0098895;;
090605.00;5006.20012;N;01423.56053;E;263.9;0.947;+028.56;0098899;;
090606.00;5006.19982;N;01423.56083;E;264.0;1.083;+028.56;0098895;;
090607.00;5006.19982;N;01423.56095;E;262.8;0.336;+028.55;0098897;;
090608.00;5006.19989;N;01423.56043;E;262.7;0.770;+028.55;0098895;;
